Symbol,Name,Country,IPO Year,Sector,Industry
DAO,Youdao Inc. American Depositary Shares each representing one Class A Ordinary Share,,2019,Consumer Services,Other Consumer Services
DAR,Darling Ingredients Inc. Common Stock,United States,,Consumer Non-Durables,Farming/Seeds/Milling
DASH,DoorDash Inc. Class A Common Stock,,2020,Capital Goods,Industrial Machinery/Components
DAVA,Endava plc American Depositary Shares (each representing one Class A Ordinary Share),,2018,Technology,EDP Services
DB,Deutsche Bank AG Common Stock,Germany,,Finance,Commercial Banks
DBD,Diebold Nixdorf Incorporated Common Stock,United States,,Technology,EDP Services
DBI,Designer Brands Inc. Class A Common Stock,United States,,Consumer Services,Clothing/Shoe/Accessory Stores
DBL,DoubleLine Opportunistic Credit Fund Common Shares of Beneficial Interest,United States,2012,,
DCF,BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund Inc. Common Stock,,2017,,
DCI,Donaldson Company Inc. Common Stock,United States,,Capital Goods,Pollution Control Equipment
DCO,Ducommun Incorporated Common Stock,United States,,Capital Goods,Military/Government/Technical
DCP,DCP Midstream  LP Common Units ,United States,,Public Utilities,Natural Gas Distribution
DCP^B,DCP Midstream LP 7.875% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,United States,,,
DCP^C,DCP Midstream LP 7.95% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,United States,,,
DCUE,Dominion Energy Inc. 2019 Series A Corporate Units,United States,2019,Public Utilities,Electric Utilities: Central
DD,DuPont de Nemours Inc. Common Stock,,2017,Capital Goods,Wholesale Distributors
DDD,3D Systems Corporation Common Stock,United States,,Technology,Computer peripheral equipment
DDF,Delaware Investments Dividend & Income Fund Inc. Common Stock,United States,1993,,
DDS,Dillard's Inc. Common Stock,United States,,Consumer Services,Department/Specialty Retail Stores
DDT,Dillard's Capital Trust I,United States,,Consumer Services,Department/Specialty Retail Stores
DE,Deere & Company Common Stock,United States,,Capital Goods,Industrial Machinery/Components
DEA,Easterly Government Properties Inc. Common Stock,United States,2015,Consumer Services,Real Estate Investment Trusts
DECK,Deckers Outdoor Corporation Common Stock,United States,1993,Consumer Non-Durables,Shoe Manufacturing
DEH,D8 Holdings Corp. Class A Ordinary Shares,Hong Kong,2020,Finance,Business Services
DEI,Douglas Emmett Inc. Common Stock,United States,2006,Consumer Services,Real Estate Investment Trusts
DELL,Dell Technologies Inc. Class C Common Stock ,,2018,Technology,Computer Manufacturing
DEN,Denbury Inc. Common Stock,,2020,Energy,Oil & Gas Production
DEO,Diageo plc Common Stock,United Kingdom,,Consumer Non-Durables,Beverages (Production/Distribution)
DESP,Despegar.com Corp. Ordinary Shares,,2017,Transportation,Other Consumer Services
DEX,Delaware Enhanced Global Dividend Common Shares of Beneficial Interest,United States,2007,,
DFIN,Donnelley Financial Solutions Inc. Common Stock ,,2016,Finance,Investment Managers
DFNS,LGL Systems Acquisition Corp. Common Stock,United States,2020,,
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock,,2013,,
DFS,Discover Financial Services Common Stock,United States,,Finance,Finance: Consumer Services
DG,Dollar General Corporation Common Stock,United States,2009,Consumer Services,Department/Specialty Retail Stores
DGNR,Dragoneer Growth Opportunities Corp. Class A Ordinary Shares,United States,2020,Finance,Business Services
DGX,Quest Diagnostics Incorporated Common Stock,United States,,Health Care,Medical Specialities
DHF,BNY Mellon High Yield Strategies Fund Common Stock,United States,1998,,
DHI,D.R. Horton Inc. Common Stock,United States,,,
DHR,Danaher Corporation Common Stock,United States,,Health Care,Medical Specialities
DHR^A,Danaher Corporation 4.75% Mandatory Convertible Preferred Stock Series A,United States,,,
DHR^B,Danaher Corporation 5.00% Mandatory Convertible Preferred Stock Series B,United States,,,
DHT,DHT Holdings Inc.,Jersey,2005,Transportation,Marine Transportation
DHX,DHI Group Inc. Common Stock,United States,2007,Technology,Diversified Commercial Services
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund Common Shares of Beneficial Interest,,2014,,
DIN,Dine Brands Global Inc. Common Stock,United States,,Consumer Services,Restaurants
DIS,Walt Disney Company (The) Common Stock,United States,,Consumer Services,Movies/Entertainment
DK,Delek US Holdings Inc. Common Stock,United States,2017,Energy,Integrated oil Companies
DKL,Delek Logistics Partners L.P. Common Units representing Limited Partner Interests,United States,2012,Energy,Oil & Gas Production
DKS,Dick's Sporting Goods Inc Common Stock,United States,2002,Consumer Services,Other Specialty Stores
DLB,Dolby Laboratories Common Stock,United States,2005,Technology,EDP Services
DLNG,Dynagas LNG Partners LP Common Units,Greece,,,
DLNG^A,Dynagas LNG Partners LP 9.00% Series A Cumulative Redeemable Preferred Units,Greece,,,
DLNG^B,Dynagas LNG Partners LP 8.75% Series B Fixed to Floating Rate Cumulative Redeemable Perpetual Preferred Units liquidation preference $25.00 per Uni,Greece,,,
DLR,Digital Realty Trust Inc. Common Stock,United States,2004,Consumer Services,Real Estate Investment Trusts
DLR^C,Digital Realty Trust Inc. 6.625% Series C Cumulative Redeemable Perpetual Preferred Stock,United States,,,
DLR^J,Digital Realty Trust Inc. 5.250% Series J Cumulative Redeemable Preferred Stock,United States,,,
DLR^K,Digital Realty Trust Inc. 5.850% Series K Cumulative Redeemable Preferred Stock par value $0.01 per share,United States,,,
DLR^L,Digital Realty Trust Inc. 5.200% Series L Cumulative Redeemable Preferred Stock,United States,,,
DLX,Deluxe Corporation Common Stock,United States,,Technology,Advertising
DLY,DoubleLine Yield Opportunities Fund Common Shares of Beneficial Interest,,2020,,
DM,Desktop Metal Inc. Class A Common Stock,,2019,Technology,Computer peripheral equipment
DMB,BNY Mellon Municipal Bond Infrastructure Fund Inc. Common Stock,,2013,,
DMO,Western Asset Mortgage Opportunity Fund Inc. Common Stock,United States,2010,,
DMS,Digital Media Solutions Inc. Class A Ordinary Shares,United States,2018,Technology,Advertising
DMYI,dMY Technology Group Inc. III Class A Common Stock,United States,2021,,
DMYQ,dMY Technology Group Inc. IV Class A Common Stock,,2021,,
DNB,Dun & Bradstreet Holdings Inc. Common Stock,United States,2020,Technology,EDP Services
DNMR,Danimer Scientific Inc. Common Stock,,2020,Consumer Non-Durables,Plastic Products
DNOW,NOW Inc. Common Stock,,2014,Energy,Metal Fabrications
DNP,DNP Select Income Fund Inc. Common Stock,United States,1987,,
DNZ,D and Z Media Acquisition Corp. Class A Common Stock,,2021,,
DOC,Physicians Realty Trust Common Shares of Beneficial Interest,United States,2013,Consumer Services,Real Estate Investment Trusts
DOCN,DigitalOcean Holdings Inc. Common Stock,,2021,Technology,Retail: Computer Software & Peripheral Equipment
DOOR,Masonite International Corporation Ordinary Shares (Canada),Canada,,,
DOV,Dover Corporation Common Stock,United States,,Capital Goods,Industrial Machinery/Components
DOW,Dow Inc. Common Stock ,,2019,Basic Industries,Industrial Specialties
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,United States,2011,,
DPZ,Domino's Pizza Inc Common Stock,United States,2004,Consumer Non-Durables,Food Distributors
DQ,DAQO New Energy Corp. American Depositary Shares each representing five ordinary shares,China,2010,Technology,Semiconductors
DRD,DRDGOLD Limited American Depositary Shares,South Africa,,Basic Industries,Precious Metals
DRE,Duke Realty Corporation Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
DRH,Diamondrock Hospitality Company Common Stock,United States,2005,Consumer Services,Real Estate Investment Trusts
DRH^A,Diamondrock Hospitality Company 8.250% Series A Cumulative Redeemable Preferred Stock,United States,,,
DRI,Darden Restaurants Inc. Common Stock,United States,,Consumer Services,Restaurants
DRQ,Dril-Quip Inc. Common Stock,United States,1997,Energy,Metal Fabrications
DRUA,Dominion Energy Inc. 2016 Series A 5.25% Enhanced Junior Subordinated Notes due 2076,United States,2016,,
DS,Drive Shack Inc.,United States,,Consumer Services,Movies/Entertainment
DS^B,Drive Shack Inc. Preferred Series B,United States,,,
DS^C,Drive Shack Inc. Preferred Series C,United States,,,
DS^D,Drive Shack Inc. Pfd Ser D,United States,,,
DSE,Duff & Phelps Select MLP and Midstream Energy Fund Inc.,United States,2014,,
DSL,DoubleLine Income Solutions Fund Common Shares of Beneficial Interests,,2013,,
DSM,BNY Mellon Strategic Municipal Bond Fund Inc. Common Stock,United States,1989,,
DSSI,Diamond S Shipping Inc. Common Stock ,,2019,Consumer Services,Transportation Services
DSU,Blackrock Debt Strategies Fund Inc. Common Stock,United States,1998,,
DSX,Diana Shipping inc. common stock,Greece,2005,Transportation,Marine Transportation
DSX^B,Diana Shipping Inc. Perpetual Preferred Shares Series B (Marshall Islands),Greece,,,
DT,Dynatrace Inc. Common Stock,United States,2019,Technology,EDP Services
DTB,DTE Energy Company 2020 Series G 4.375% Junior Subordinated Debentures due 2080,United States,2020,Public Utilities,Electric Utilities: Central
DTE,DTE Energy Company Common Stock,United States,,Public Utilities,Electric Utilities: Central
DTF,DTF Tax-Free Income Inc. Common Stock,United States,1991,,
DTJ,DTE Energy Company 2016 Series B 5.375% Junior Subordinated Debentures due 2076,United States,2016,,
DTLA^,Brookfield DTLA Inc. 7.625% Series A Cumulative Redeemable Preferred Stock,,,,
DTP,DTE Energy Company 6.25% Corporate Units,United States,,Public Utilities,Electric Utilities: Central
DTW,DTE Energy Company 2017 Series E 5.25% Junior Subordinated Debentures due 2077,United States,2017,,
DTY,DTE Energy Company 2016 Series F 6.00% Junior Subordinated Debentures due 2076,United States,2016,,
DUK,Duke Energy Corporation (Holding Company) Common Stock,United States,,Public Utilities,Power Generation
DUK^A,Duke Energy Corporation Depositary Shares each representing a 1/1000th interest in a share of 5.75% Series A Cumulative Redeemable Perpetual Preferred Stock,United States,,,
DUKB,Duke Energy Corporation 5.625% Junior Subordinated Debentures due 2078,United States,2018,,
DUKH,Duke Energy Corporation 5.125% Junior Subordinated Debentures due 2073,United States,,Public Utilities,Power Generation
DV,DoubleVerify Holdings Inc. Common Stock,,2021,Technology,Computer Software: Prepackaged Software
DVA,DaVita Inc. Common Stock,United States,,Health Care,Medical/Nursing Services
DVD,Dover Motorsports Inc. Common Stock,United States,1996,Consumer Services,Services-Misc. Amusement & Recreation
DVN,Devon Energy Corporation Common Stock,United States,,Energy,Oil & Gas Production
DWIN,Delwinds Insurance Acquisition Corp. Class A Common Stock,,2021,,
DX,Dynex Capital Inc. Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
DX^C,Dynex Capital Inc. 6.900% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,,
DXC,DXC Technology Company Common Stock ,,,Technology,EDP Services
DY,Dycom Industries Inc. Common Stock,United States,,Basic Industries,Water Supply
DYFN,Angel Oak Dynamic Financial Strategies Income Term Trust Common Shares of Beneficial Interest,,2020,Finance,Finance/Investors Services
E,ENI S.p.A. Common Stock,Italy,,Energy,Oil & Gas Production
EAF,GrafTech International Ltd. Common Stock,United States,2018,Consumer Durables,Metal Fabrications
EAI,Entergy Arkansas LLC First Mortgage Bonds 4.875% Series Due September 1 2066,United States,2016,,
EARN,Ellington Residential Mortgage REIT Common Shares of Beneficial Interest,United States,2013,Consumer Services,Real Estate Investment Trusts
EAT,Brinker International Inc. Common Stock,United States,,Consumer Services,Restaurants
EB,Eventbrite Inc. Class A Common Stock,United States,2018,Technology,EDP Services
EBF,Ennis Inc. Common Stock,United States,,Consumer Services,Office Equipment/Supplies/Services
EBR,Centrais Electricas Brasileiras S A American Depositary Shares (Each representing one Common Share),,2016,Public Utilities,Electric Utilities: Central
EBS,Emergent Biosolutions Inc. Common Stock,United States,2006,Health Care,Major Pharmaceuticals
EC,Ecopetrol S.A. American Depositary Shares,Colombia,,Energy,Oil & Gas Production
ECC           ,Eagle Point Credit Company Inc. Common Stock,United States,2014,Finance,Trusts Except Educational Religious and Charitable
ECCB,Eagle Point Credit Company Inc. 7.75% Series B Term Preferred Stock due 2026,United States,2016,Finance,Trusts Except Educational Religious and Charitable
ECCW,Eagle Point Credit Company Inc. 6.75% Notes due 2031,United States,2021,Finance,Trusts Except Educational Religious and Charitable
ECCX,Eagle Point Credit Company Inc. 6.6875% Notes due 2028,United States,2018,,
ECCY,Eagle Point Credit Company Inc. 6.75% Notes due 2027,United States,2017,,
ECL,Ecolab Inc. Common Stock,United States,,Consumer Non-Durables,Package Goods/Cosmetics
ECOM          ,ChannelAdvisor Corporation Common Stock,United States,2013,Technology,Computer Software: Prepackaged Software
ED,Consolidated Edison Inc. Common Stock,United States,,Public Utilities,Power Generation
EDD,Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Common Stock,United States,2007,,
EDF,Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest,United States,2010,,
EDI,Stone Harbor Emerging Markets Total Income Fund Common Shares of Beneficial Interests,United States,2012,,
EDN,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor) American Depositary Shares,Argentina,2007,Public Utilities,Electric Utilities: Central
EDR,Endeavor Group Holdings Inc. Class A Common Stock,,2021,Consumer Services,Movies/Entertainment
EDU,New Oriental Education & Technology Group Inc. Sponsored ADR representing 1 Ordinary Share (Cayman Islands),China,2006,Miscellaneous,Other Consumer Services
EEA,The European Equity Fund Inc. Common Stock,United States,,,
EEX,Emerald Holding Inc. Common Stock,United States,2017,Technology,Advertising
EFC,Ellington Financial Inc. Common Stock ,United States,2010,Finance,Real Estate
EFC^A,Ellington Financial Inc. 6.750% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock,United States,,,
EFF,Eaton vance Floating-Rate Income Plus Fund Common Shares of Beneficial Interest,,2013,Finance,Investment Managers
EFL,Eaton Vance Floating-Rate 2022 Target Term Trust Common Shares of Beneficial Interest,United States,2017,,
EFR,Eaton Vance Senior Floating-Rate Fund Common Shares of Beneficial Interest,United States,2003,,
EFT,Eaton Vance Floating Rate Income Trust Common Shares of Beneficial Interest,United States,2004,,
EFX,Equifax Inc. Common Stock,United States,,Technology,Advertising
EGF,Blackrock Enhanced Government Fund Inc. Common Stock,United States,2005,,
EGHT,8x8 Inc Common Stock,United States,,Technology,EDP Services
EGO,Eldorado Gold Corporation Ordinary Shares,Canada,,,
EGP,EastGroup Properties Inc. Common Stock,United States,,Consumer Services,Real Estate Investment Trusts
