Symbol,Name,Country,IPO Year,Sector,Industry
LVTX,LAVA Therapeutics N.V. Ordinary Shares,Netherlands,2021,Health Care,Major Pharmaceuticals
LWAC,Locust Walk Acquisition Corp. Class A Common Stock,United States,2021,Consumer Services,Other Pharmaceuticals
LWACU,Locust Walk Acquisition Corp. Unit,United States,2021,Consumer Services,Other Pharmaceuticals
LWACW,Locust Walk Acquisition Corp. Warrant,United States,2021,Finance,Business Services
LWAY,Lifeway Foods Inc. Common Stock,United States,,Consumer Non-Durables,Specialty Foods
LX,LexinFintech Holdings Ltd. American Depositary Shares,China,2017,Finance,Finance: Consumer Services
LXEH,Lixiang Education Holding Co. Ltd. American Depositary Shares,China,2020,Consumer Services,Other Consumer Services
LXRX,Lexicon Pharmaceuticals Inc. Common Stock,United States,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
LYFT,Lyft Inc. Class A Common Stock,United States,2019,Technology,EDP Services
LYL,Dragon Victory International Limited Ordinary Shares,China,2017,Finance,Finance/Investors Services
LYRA,Lyra Therapeutics Inc. Common Stock,United States,2020,Consumer Durables,Specialty Chemicals
LYTS,LSI Industries Inc. Common Stock,United States,1985,Consumer Durables,Building Products
MAAC,Montes Archimedes Acquisition Corp. Class A Common Stock,United States,2020,,
MAACU,Montes Archimedes Acquisition Corp. Unit,United States,2020,,
MAACW,Montes Archimedes Acquisition Corp. Warrant,United States,2020,Finance,Business Services
MACA,Moringa Acquisition Corp Class A Ordinary Shares,United States,2021,Finance,Business Services
MACAU,Moringa Acquisition Corp Units,United States,2021,Finance,Business Services
MACAW,Moringa Acquisition Corp Warrant,United States,2021,Finance,Business Services
MACK,Merrimack Pharmaceuticals Inc. Common Stock,United States,2012,Health Care,Major Pharmaceuticals
MACQ,MCAP Acquisition Corporation Class A Common Stock,United States,2021,,
MACQU,MCAP Acquisition Corporation Unit,United States,2021,,
MACQW,MCAP Acquisition Corporation Warrants,United States,2021,,
MACU,Mallard Acquisition Corp. Common stock,United States,2020,,
MACUU,Mallard Acquisition Corp. Unit,United States,2020,,
MACUW,Mallard Acquisition Corp. Warrant,United States,2020,Finance,Business Services
MAGS,Magal Security Systems Ltd. Ordinary Shares,Israel,1993,Capital Goods,Telecommunications Equipment
MANH,Manhattan Associates Inc. Common Stock,United States,1998,Technology,Computer Software: Prepackaged Software
MANT,ManTech International Corporation Common Stock $0.01 Par Value,United States,2002,Technology,EDP Services
MAQCU,Maquia Capital Acquisition Corporation Unit,United States,2021,Finance,Business Services
MAR,Marriott International Class A Common Stock,United States,,Consumer Services,Hotels/Resorts
MARA,Marathon Digital Holdings Inc. Common Stock,United States,,Finance,Investment Managers
MARK,Remark Holdings Inc. Common Stock,United States,,Consumer Services,Telecommunications Equipment
MARPS,Marine Petroleum Trust Units of Beneficial Interest,United States,,Energy,Oilfield Services/Equipment
MASI,Masimo Corporation Common Stock,United States,2007,Health Care,Medical/Dental Instruments
MASS,908 Devices Inc. Common Stock,United States,2020,Health Care,Medical/Dental Instruments
MAT,Mattel Inc. Common Stock,United States,,Consumer Non-Durables,Recreational Products/Toys
MATW,Matthews International Corporation Class A Common Stock,United States,1994,,
MAXN,Maxeon Solar Technologies Ltd. Ordinary Shares,Singapore,,Finance,Investment Managers
MAYS,J. W. Mays Inc. Common Stock,United States,,Consumer Services,Building operators
MBCN,Middlefield Banc Corp. Common Stock,United States,,Finance,Major Banks
MBII,Marrone Bio Innovations Inc. Common Stock,United States,2013,Basic Industries,Major Chemicals
MBIN,Merchants Bancorp Common Stock,United States,2017,Finance,Major Banks
MBINN,Merchants Bancorp Depositary Shares Preferred Series C,United States,,Finance,Major Banks
MBINO,Merchants Bancorp Depositary Shares Each Representing a 1/40th Interest in a Share of Series B  Fixed-to-Floating Rate,United States,,Finance,Major Banks
MBINP,Merchants Bancorp 7.00% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock,United States,,Finance,Major Banks
MBIO,Mustang Bio Inc. Common Stock,United States,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MBNKP,Medallion Bank Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock Series F,United States,2019,,
MBOT,Microbot Medical Inc. Common Stock,Israel,,Health Care,Medical/Dental Instruments
MBRX,Moleculin Biotech Inc. Common Stock,United States,2016,Health Care,Major Pharmaceuticals
MBTC,Nocturne Acquisition Corporation Ordinary Shares,United States,2021,,
MBTCR,Nocturne Acquisition Corporation Right,United States,2021,,
MBTCU,Nocturne Acquisition Corporation Unit,United States,2021,Finance,Business Services
MBUU,Malibu Boats Inc. Class A Common Stock,United States,2014,Consumer Non-Durables,Recreational Products/Toys
MBWM,Mercantile Bank Corporation Common Stock,United States,1998,Finance,Major Banks
MCAD,Mountain Crest Acquisition Corp. II Common Stock,United States,2021,,
MCADR,Mountain Crest Acquisition Corp. II Right,United States,2021,Finance,Business Services
MCADU,Mountain Crest Acquisition Corp. II Unit,United States,2021,,
MCBC,Macatawa Bank Corporation Common Stock,United States,,Finance,Major Banks
MCBS,MetroCity Bankshares Inc. Common Stock,United States,2019,Finance,Major Banks
MCFE,McAfee Corp. Class A Common Stock,United States,2020,Technology,Computer Software: Prepackaged Software
MCFT,MasterCraft Boat Holdings Inc. Common Stock,United States,2015,Consumer Non-Durables,Recreational Products/Toys
MCHP,Microchip Technology Incorporated Common Stock,United States,1993,Technology,Semiconductors
MCHX,Marchex Inc. Class B Common Stock,United States,2004,Miscellaneous,Business Services
MCMJ,Merida Merger Corp. I Common Stock,United States,2019,,
MCMJW,Merida Merger Corp. I Warrant,United States,2019,Finance,Business Services
MCRB,Seres Therapeutics Inc. Common Stock,United States,2015,Health Care,Major Pharmaceuticals
MCRI,Monarch Casino & Resort Inc. Common Stock,United States,1993,Consumer Services,Movies/Entertainment
MDB,MongoDB Inc. Class A Common Stock,United States,2017,Technology,Retail: Computer Software & Peripheral Equipment
MDCA,MDC Partners Inc. CL A Subordinate Voting Shares,Canada,,,
MDGL,Madrigal Pharmaceuticals Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
MDGS,Medigus Ltd. American Depositary Shares,Israel,,Health Care,Medical/Dental Instruments
MDGSW,Medigus Ltd. Series C Warrant,Israel,,,
MDIA,Mediaco Holding Inc. Class A Common Stock ,United States,,Consumer Services,Broadcasting
MDJH,MDJM LTD Ordinary Share,China,2019,Finance,Real Estate
MDLZ,Mondelez International Inc. Class A Common Stock,United States,,Consumer Non-Durables,Meat/Poultry/Fish
MDNA,Medicenna Therapeutics Corp. Common Shares,Canada,,,
MDRR,Medalist Diversified REIT Inc. Common Stock,United States,2018,Consumer Services,Real Estate Investment Trusts
MDRRP,Medalist Diversified REIT Inc. Series A Cumulative Redeemable Preferred Stock,United States,,Consumer Services,Real Estate Investment Trusts
MDRX,Allscripts Healthcare Solutions Inc. Common Stock,United States,,Technology,EDP Services
MDVL,MedAvail Holdings Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
MDWD,MediWound Ltd. Ordinary Shares,Israel,2014,Health Care,Major Pharmaceuticals
MDWT,Midwest Holding Inc. Common Stock,United States,,,
MDXG,MiMedx Group Inc Common Stock,United States,,Health Care,Medical/Dental Instruments
MEDP,Medpace Holdings Inc. Common Stock,United States,2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch
MEDS,Trxade Group Inc. Common Stock,United States,,,
MEIP,MEI Pharma Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
MELI,MercadoLibre Inc. Common Stock,Argentina,2007,Consumer Services,Catalog/Specialty Distribution
MEOH,Methanex Corporation Common Stock,Canada,,,
MERC,Mercer International Inc. Common Stock,Canada,,Basic Industries,Paper
MESA,Mesa Air Group Inc. Common Stock,United States,2018,Transportation,Air Freight/Delivery Services
MESO,Mesoblast Limited American Depositary Shares,Australia,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
METC,Ramaco Resources Inc. Common Stock,United States,2017,Energy,Coal Mining
METX,Meten EdtechX Education Group Ltd. Ordinary Shares,China,,Consumer Services,Other Consumer Services
METXW,Meten EdtechX Education Group Ltd. Warrant,China,,Consumer Services,Other Consumer Services
MFH,Mercurity Fintech Holding Inc. ADS,China,2015,Technology,EDP Services
MFIN,Medallion Financial Corp. Common Stock,United States,,Finance,Diversified Financial Services
MFNC,Mackinac Financial Corporation Common Stock,United States,,Finance,Major Banks
MGEE,MGE Energy Inc,United States,,,
MGI,Moneygram International Inc. Common Stock,United States,,Miscellaneous,Business Services
MGIC,Magic Software Enterprises Ltd. Ordinary Shares,Israel,1991,Technology,Computer Software: Prepackaged Software
MGLN,Magellan Health Inc. Common Stock,United States,,Health Care,Hospital/Nursing Management
MGNI,Magnite Inc. Common Stock,United States,,Technology,Advertising
MGNX,MacroGenics Inc. Common Stock,United States,2013,Health Care,Major Pharmaceuticals
MGPI,MGP Ingredients Inc.,United States,,,
MGRC,McGrath RentCorp Common Stock,United States,1984,Technology,Diversified Commercial Services
MGTA,Magenta Therapeutics Inc. Common Stock,United States,2018,Health Care,Major Pharmaceuticals
MGTX,MeiraGTx Holdings plc Ordinary Shares,United States,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
MGYR,Magyar Bancorp Inc. Common Stock,United States,,Finance,Major Banks
MHLD,Maiden Holdings Ltd.,Bermuda,,Finance,Property-Casualty Insurers
MICT,MICT Inc. Common Stock,United States,,Technology,EDP Peripherals
MIDD,Middleby Corporation (The) Common Stock,United States,,Capital Goods,Diversified Manufacture
MILE,Metromile Inc. Common Stock,United States,2020,Finance,Property-Casualty Insurers
MILEW,Metromile Inc. Warrant ,United States,2020,,
MIME,Mimecast Limited Ordinary Shares,United Kingdom,2015,Technology,EDP Services
MIND,MIND Technology Inc. Common Stock (DE),United States,1994,Capital Goods,Industrial Machinery/Components
MINDP,MIND Technology Inc. Series A 9.00% Series A Cumulative Preferred Stock (DE),United States,,Capital Goods,Industrial Machinery/Components
MIRM,Mirum Pharmaceuticals Inc. Common Stock,United States,2019,Health Care,Major Pharmaceuticals
MIST,Milestone Pharmaceuticals Inc. Common Shares,Canada,2019,,
MITC,MeaTech 3D Ltd. American Depositary Shares,Israel,2021,Consumer Non-Durables,Packaged Foods
MITK,Mitek Systems Inc. Common Stock,United States,,Technology,Computer Software: Prepackaged Software
MITO,Stealth BioTherapeutics Corp. ADS,United States,2019,Health Care,Major Pharmaceuticals
MKD,Molecular Data Inc. American Depositary Shares,China,2019,Miscellaneous,Business Services
MKGI,Monaker Group Inc. Common Stock,United States,,,
MKSI,MKS Instruments Inc. Common Stock,United States,1999,Capital Goods,Industrial Machinery/Components
MKTX,MarketAxess Holdings Inc. Common Stock,United States,2004,Finance,Investment Bankers/Brokers/Service
MKTY,Mechanical Technology Incorporated Common Stock (Nevada),United States,,Capital Goods,Industrial Machinery/Components
MLAB,Mesa Laboratories Inc. Common Stock,United States,,Capital Goods,Industrial Machinery/Components
MLAC,Malacca Straits Acquisition Company Limited Class A Ordinary Shares,Hong Kong,2020,Finance,Business Services
MLACU,Malacca Straits Acquisition Company Limited Units,Hong Kong,2020,Finance,Business Services
MLACW,Malacca Straits Acquisition Company Limited Warrants,Hong Kong,2020,Finance,Business Services
MLCO,Melco Resorts & Entertainment Limited American Depositary Shares,Hong Kong,,Consumer Services,Hotels/Resorts
MLHR,Herman Miller Inc. Common Stock,United States,,Capital Goods,Wholesale Distributors
MLND,Millendo Therapeutics Inc. Common Stock,United States,,Health Care,Major Pharmaceuticals
MLVF,Malvern Bancorp Inc. Common Stock,United States,,Finance,Banks
MMAC,MMA Capital Holdings Inc. Common Stock,United States,,Finance,Finance: Consumer Services
MMLP,Martin Midstream Partners L.P. Limited Partnership,United States,2002,Energy,Oil Refining/Marketing
MMSI,Merit Medical Systems Inc. Common Stock,United States,,Health Care,Medical/Dental Instruments
MMYT,MakeMyTrip Limited Ordinary Shares,India,2010,Transportation,Other Consumer Services
MNDO,MIND C.T.I. Ltd. Ordinary Shares,Israel,,Technology,EDP Services
MNKD,MannKind Corporation Common Stock,United States,2004,Health Care,Major Pharmaceuticals
MNMD,Mind Medicine (MindMed) Inc. Subordinate Voting Shares,Canada,,,
MNOV,Medicinova Inc Common Stock,United States,,Health Care,Major Pharmaceuticals
MNPR,Monopar Therapeutics Inc. Common Stock,United States,2019,Health Care,Major Pharmaceuticals
MNRO,Monro Inc. Common Stock,United States,1991,,
MNSB,MainStreet Bancshares Inc. Common Stock,United States,,Finance,Major Banks
MNSBP,MainStreet Bancshares Inc. Depositary Shares,United States,,Finance,Major Banks
MNST,Monster Beverage Corporation,United States,,Consumer Non-Durables,Beverages (Production/Distribution)
MNTK,Montauk Renewables Inc. Common Stock,United States,2021,,
MNTX,Manitex International Inc. Common Stock,United States,,Consumer Durables,Home Furnishings
MODV,ModivCare Inc. Common Stock,United States,,,
MOFG,MidWestOne Financial Gp Common Stock,United States,,Finance,Major Banks
MOGO,Mogo Inc. Common Shares,Canada,,,
MOHO,ECMOHO Limited American Depositary Shares,China,2019,Consumer Services,Catalog/Specialty Distribution
MOMO,Momo Inc. American Depositary Shares,China,2014,Technology,Computer Software: Prepackaged Software
MON,Monument Circle Acquisition Corp. Class A Common Stock,United States,2021,,
MONCU,Monument Circle Acquisition Corp. Unit,United States,2021,,
MONCW,Monument Circle Acquisition Corp. Warrant,United States,2021,Finance,Business Services
MOR,MorphoSys AG American Depositary Shares,Germany,2018,Health Care,Major Pharmaceuticals
MORF,Morphic Holding Inc. Common Stock,United States,2019,Health Care,Major Pharmaceuticals
MORN,Morningstar Inc. Common Stock,United States,2005,Technology,Advertising
MOSY,MoSys Inc. Common Stock,United States,2001,Technology,Semiconductors
MOTN,Motion Acquisition Corp. Class A Common Stock,United States,2020,,
MOTNU,Motion Acquisition Corp. Unit,United States,2020,,
MOTNW,Motion Acquisition Corp. Warrants to purchase one Class A common,United States,2020,Finance,Business Services
MOTS,Motus GI Holdings Inc. Common Stock,Israel,2018,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
MOVE,Movano Inc. Common Stock,United States,2021,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
MOXC,Moxian Inc. Common Stock,China,,,
MPAA,Motorcar Parts  of America Inc. Common Stock,United States,,Capital Goods,Auto Parts:O.E.M.
MPACU,Model Performance Acquisition Corp. Units,Hong Kong,2021,Finance,Business Services
